,Error probability,Process infidelity,Average gate infidelity,p_success,p_logical_error
0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,1.0,0.0
1,0.0001,0.00018749062499889835,0.00014999249999902986,1.0,0.0
2,0.00025,0.00046869140624883343,0.00037495312499902234,1.0,0.0
3,0.0005,0.0009372656250006273,0.0007498125000005018,0.998779296875,0.001220703125
4,0.00075,0.0014057226562493863,0.0011245781249995535,0.9991455078125,0.0008544921875
5,0.001,0.001874062499997553,0.0014992499999980646,0.9979248046875,0.0020751953125
6,0.0025,0.004681640624997874,0.003745312499998321,0.9967041015625,0.0032958984375
7,0.005,0.009351562500000465,0.007481250000000328,0.9931640625,0.0068359375
8,0.0075,0.01400976562500067,0.01120781250000058,0.989501953125,0.010498046875
9,0.01,0.01865624999999982,0.014924999999999855,0.9852294921875,0.0147705078125
10,0.025,0.04628906249999898,0.03703124999999918,0.9627685546875,0.0372314453125
11,0.05,0.09140625000000147,0.07312500000000122,0.9278564453125,0.0721435546875
12,0.075,0.13535156249999825,0.10828124999999855,0.8870849609375,0.1129150390625
13,0.1,0.17812499999999853,0.14249999999999885,0.85546875,0.14453125
