,Error probability,Process infidelity,Average gate infidelity,p_success,p_logical_error
0,0.0,0.21345987434541414,0.1707678994763313,0.796875,0.203125
1,0.0001,0.21377236935999444,0.1710178954879955,0.78955078125,0.21044921875
2,0.00025,0.21424090739322432,0.17139272591457944,0.7939453125,0.2060546875
3,0.0005,0.21502125896766355,0.1720170071741307,0.788330078125,0.211669921875
4,0.00075,0.2158009293601555,0.17264074348812442,0.79443359375,0.20556640625
5,0.001,0.21657991886213368,0.17326393508970706,0.79443359375,0.20556640625
6,0.0025,0.22123957349304202,0.17699165879443368,0.783935546875,0.216064453125
7,0.005,0.22895138712111684,0.18316110969689348,0.7843017578125,0.2156982421875
8,0.0075,0.23659560648298805,0.1892764851863905,0.7769775390625,0.2230224609375
9,0.01,0.24417252259815858,0.1953380180785269,0.7703857421875,0.2296142578125
10,0.025,0.288236951462317,0.23058956116985363,0.743896484375,0.256103515625
11,0.05,0.3564874583940081,0.28518996671520647,0.695068359375,0.304931640625
12,0.075,0.4185024730046014,0.3348019784036811,0.6588134765625,0.3411865234375
13,0.1,0.4745730731582056,0.37965845852656455,0.6185302734375,0.3814697265625
