,Error probability,Process infidelity,Average gate infidelity,p_success,p_logical_error
0,0.0,0.15890329550972282,0.12712263640777832,0.8414306640625,0.1585693359375
1,0.0001,0.15923691145983554,0.1273895291678684,0.84130859375,0.15869140625
2,0.00025,0.15973711688584014,0.1277896935086721,0.8421630859375,0.1578369140625
3,0.0005,0.16057021009968553,0.12845616807974847,0.8507080078125,0.1492919921875
4,0.00075,0.16140257546679404,0.1291220603734352,0.8388671875,0.1611328125
5,0.001,0.1622342133026855,0.1297873706421484,0.849365234375,0.150634765625
6,0.0025,0.1672087791406598,0.13376702331252788,0.84521484375,0.15478515625
7,0.005,0.17544172637481348,0.14035338109985074,0.8280029296875,0.1719970703125
8,0.0075,0.18360244859722408,0.14688195887777922,0.8250732421875,0.1749267578125
9,0.01,0.19169125719292845,0.15335300575434263,0.8145751953125,0.1854248046875
10,0.025,0.23873136016834096,0.19098508813467274,0.7864990234375,0.2135009765625
11,0.05,0.3115860316820367,0.24926882534562933,0.724365234375,0.275634765625
12,0.075,0.37777869508778517,0.3022229560702281,0.6805419921875,0.3194580078125
13,0.1,0.43762073542255764,0.35009658833804613,0.640869140625,0.359130859375
