,Error probability,00 Counts,01 Counts,10 Counts,11 Counts,p_00,p_not_00,Process infidelity,Average gate infidelity
0,0.0,4468,391,3106,227,0.54541015625,0.45458984375,0.36580810808412856,0.29264648646730285
1,0.0001,4470,420,3058,244,0.545654296875,0.454345703125,0.36604089244966365,0.2928327139597309
2,0.00025,4450,391,3082,269,0.543212890625,0.456787109375,0.3663899212864652,0.29311193702917215
3,0.0005,4356,420,3155,261,0.53173828125,0.46826171875,0.3669712422297615,0.2935769937838092
4,0.00075,4465,397,3077,253,0.5450439453125,0.4549560546875,0.3675520711251833,0.2940416569001466
5,0.001,4423,384,3115,270,0.5399169921875,0.4600830078125,0.3681324081838644,0.2945059265470915
6,0.0025,4397,409,3104,282,0.5367431640625,0.4632568359375,0.37160411216832234,0.2972832897346579
7,0.005,4385,403,3136,268,0.5352783203125,0.4647216796875,0.37735107066952966,0.3018808565356237
8,0.0075,4296,406,3168,322,0.5244140625,0.4755859375,0.38304918502828333,0.3064393480226266
9,0.01,4400,452,3008,332,0.537109375,0.462890625,0.38869865668512205,0.31095892534809766
10,0.025,4160,461,3106,465,0.5078125,0.4921875,0.4215852705557439,0.33726821644459515
11,0.05,3971,561,2942,718,0.4847412109375,0.5152587890625,0.47263917120933363,0.3781113369674669
12,0.075,3743,692,2866,891,0.4569091796875,0.5430908203125,0.5191712505789838,0.4153370004631871
13,0.1,3463,798,2862,1069,0.4227294921875,0.5772705078125,0.561382949198774,0.4491063593590192
