,0,1,2,3,4
0,3.699855645017771,,,,
1,1.132459137230945,0.9864214456697937,-2.3899241847350456,-1.9788275883459145,-1.5501291832262938
2,1.3490325668090375,-1.2917311657397872,-1.1583780971233324,-0.5860382063939196,
