,Error probability,Process infidelity,Average gate infidelity,p_success,p_logical_error
0,0.0,1.0,0.8,0.0,1.0
1,0.0001,0.999987500625,0.7999900005,0.0,1.0
2,0.00025,0.9999687539062501,0.799975003125,0.0003662109375,0.9996337890625
3,0.0005,0.9999375156249999,0.7999500125,0.0001220703125,0.9998779296875
4,0.00075,0.9999062851562499,0.799925028125,0.0001220703125,0.9998779296875
5,0.001,0.9998750625,0.7999000500000001,0.00048828125,0.99951171875
6,0.0025,0.999687890625,0.7997503125,0.001708984375,0.998291015625
7,0.005,0.9993765624999998,0.7995012499999998,0.002197265625,0.997802734375
8,0.0075,0.9990660156249999,0.7992528124999999,0.0040283203125,0.9959716796875
9,0.01,0.99875625,0.799005,0.006103515625,0.993896484375
10,0.025,0.9969140624999999,0.7975312499999999,0.0146484375,0.9853515625
11,0.05,0.99390625,0.795125,0.025146484375,0.974853515625
12,0.075,0.9909765625,0.79278125,0.0361328125,0.9638671875
13,0.1,0.988125,0.7905,0.0458984375,0.9541015625
