,Error probability,Process infidelity,Average gate infidelity,p_success,p_logical_error
0,0.0,0.0899011686369775,0.07192093490958196,0.903076171875,0.096923828125
1,0.0001,0.09007067992726037,0.07205654394180827,0.90087890625,0.09912109375
2,0.00025,0.09032491507773077,0.07225993206218462,0.9014892578125,0.0985107421875
3,0.0005,0.09074855556863293,0.07259884445490639,0.904296875,0.095703125
4,0.00075,0.09117209010967908,0.07293767208774327,0.898193359375,0.101806640625
5,0.001,0.09159551870087035,0.07327641496069626,0.9061279296875,0.0938720703125
6,0.0025,0.09413386530109391,0.07530709224087517,0.900634765625,0.099365234375
7,0.005,0.0983559669798234,0.07868477358385884,0.8980712890625,0.1019287109375
8,0.0075,0.10256747367315844,0.08205397893852684,0.890380859375,0.109619140625
9,0.01,0.10676838538110078,0.08541470830488063,0.8907470703125,0.1092529296875
10,0.025,0.13175136093552564,0.10540108874842047,0.8702392578125,0.1297607421875
11,0.05,0.17254205469487316,0.13803364375589844,0.840087890625,0.159912109375
12,0.075,0.2122732499150124,0.16981859993200987,0.8095703125,0.1904296875
13,0.1,0.2509449465959491,0.20075595727675932,0.777587890625,0.222412109375
