,Error probability,Process infidelity,Average gate infidelity,p_success,p_logical_error
0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,1.0,0.0
1,0.0001,0.0003999300040002929,0.0003199440032002343,0.999755859375,0.000244140625
2,0.00025,0.0009995625625006666,0.0007996500500005999,0.99951171875,0.00048828125
3,0.0005,0.0019982505000002426,0.0015986004000001497,0.9979248046875,0.0020751953125
4,0.00075,0.0029960641874995364,0.0023968513499996735,0.9981689453125,0.0018310546875
5,0.001,0.003993003999999134,0.0031944031999993072,0.9984130859375,0.0015869140625
6,0.0025,0.009956312499999065,0.007965049999999252,0.9927978515625,0.0072021484375
7,0.005,0.019825500000000273,0.01586040000000022,0.986083984375,0.013916015625
8,0.0075,0.029607937500000014,0.023686349999999967,0.9761962890625,0.0238037109375
9,0.01,0.03930400000000478,0.03144320000000389,0.970703125,0.029296875
10,0.025,0.09568750000000015,0.07655000000000012,0.92724609375,0.07275390625
11,0.05,0.18300000000000038,0.1464000000000002,0.8641357421875,0.1358642578125
12,0.075,0.2623124999999995,0.20984999999999965,0.802978515625,0.197021484375
13,0.1,0.33399999999999985,0.2671999999999999,0.7659912109375,0.2340087890625
