,0,1,2,3,4
0,3.887637164341741,,,,
1,1.3564321473807763,1.2587755508047407,-1.7869490404816304,-1.2359402841312006,-2.3241332760141207
2,1.7388123868014138,-0.7100368198880526,-1.0885371998024351,-1.2679292994213016,
