,Error probability,Process infidelity,Average gate infidelity,p_success,p_logical_error
0,0.0,-1.3322676295501878e-15,-1.1102230246251565e-15,1.0,0.0
1,0.0001,0.0001874906249986763,0.00014999249999902986,0.9998779296875,0.0001220703125
2,0.00025,0.00046869140624794525,0.0003749531249983562,0.999755859375,0.000244140625
3,0.0005,0.0009372656250002942,0.0007498125000001687,0.9993896484375,0.0006103515625
4,0.00075,0.0014057226562494973,0.0011245781249996645,0.9993896484375,0.0006103515625
5,0.001,0.0018740624999988853,0.0014992499999990638,0.9986572265625,0.0013427734375
6,0.0025,0.004681640624996541,0.003745312499997211,0.996826171875,0.003173828125
7,0.005,0.009351562499999133,0.007481249999999329,0.9920654296875,0.0079345703125
8,0.0075,0.014009765624999782,0.011207812499999803,0.9881591796875,0.0118408203125
9,0.01,0.01865624999999871,0.014924999999998967,0.9853515625,0.0146484375
10,0.025,0.046289062499998423,0.03703124999999863,0.9578857421875,0.0421142578125
11,0.05,0.09140625000000113,0.073125000000001,0.9278564453125,0.0721435546875
12,0.075,0.13535156249999813,0.10828124999999855,0.8935546875,0.1064453125
13,0.1,0.17812499999999742,0.14249999999999796,0.854736328125,0.145263671875
