,Error probability,Process infidelity,Average gate infidelity,p_success,p_logical_error
0,0.0,-1.3322676295501878e-15,-1.1102230246251565e-15,1.0,0.0
1,0.0001,0.36132528010343823,0.28906022408275056,0.57666015625,0.42333984375
2,0.00025,0.3614981368398531,0.2891985094718825,0.5794677734375,0.4205322265625
3,0.0005,0.36178617377154865,0.2894289390172389,0.572509765625,0.427490234375
4,0.00075,0.36207413866699567,0.28965931093359654,0.574462890625,0.425537109375
5,0.001,0.36236203152619595,0.28988962522095674,0.587890625,0.412109375
6,0.0025,0.3640878759202262,0.291270300736181,0.5758056640625,0.4241943359375
7,0.005,0.3669585203438904,0.2935668162751124,0.5687255859375,0.4312744140625
8,0.0075,0.3698219611429019,0.29585756891432147,0.56884765625,0.43115234375
9,0.01,0.3726781983172617,0.29814255865380934,0.56884765625,0.43115234375
10,0.025,0.3896643452457368,0.3117314761965895,0.557373046875,0.442626953125
11,0.05,0.4173983001544026,0.3339186401235221,0.533203125,0.466796875
12,0.075,0.44441189259790503,0.355529514078324,0.5250244140625,0.4749755859375
13,0.1,0.4707051225762482,0.37656409806099855,0.5174560546875,0.4825439453125
