,Error probability,Process infidelity,Average gate infidelity,p_success,p_logical_error
0,0.0,1.0,0.8,0.0,1.0
1,0.0001,1.0,0.8,0.0,1.0
2,0.00025,1.0,0.8,0.0,1.0
3,0.0005,1.0,0.8,0.0,1.0
4,0.00075,1.0,0.8,0.0,1.0
5,0.001,1.0,0.8,0.0,1.0
6,0.0025,1.0,0.8,0.0,1.0
7,0.005,1.0,0.8,0.0,1.0
8,0.0075,1.0,0.8,0.0,1.0
9,0.01,1.0,0.8,0.0,1.0
10,0.025,1.0,0.8,0.0,1.0
11,0.05,1.0,0.8,0.0,1.0
12,0.075,1.0,0.8,0.0,1.0
13,0.1,1.0,0.8,0.0,1.0
