,Error probability,Process infidelity,Average gate infidelity,p_success,p_logical_error
0,0.0,0.09980029370376642,0.07984023496301307,0.8961181640625,0.1038818359375
1,0.0001,0.09996782526802717,0.07997426021442178,0.90673828125,0.09326171875
2,0.00025,0.1002190912006814,0.08017527296054505,0.903076171875,0.096923828125
3,0.0005,0.10063778398513623,0.08051022718810896,0.896240234375,0.103759765625
4,0.00075,0.10105637205712603,0.0808450976457008,0.9029541015625,0.0970458984375
5,0.001,0.10147485541665002,0.08117988433332002,0.895751953125,0.104248046875
6,0.0025,0.10398355661208081,0.08318684528966469,0.901611328125,0.098388671875
7,0.005,0.10815634827407095,0.08652507861925685,0.8939208984375,0.1060791015625
8,0.0075,0.11231866868973084,0.08985493495178465,0.89404296875,0.10595703125
9,0.01,0.11647051785906037,0.09317641428724832,0.8909912109375,0.1090087890625
10,0.025,0.14116171670214195,0.1129293733617136,0.86376953125,0.13623046875
11,0.05,0.18147601506765032,0.14518081205412015,0.835205078125,0.164794921875
12,0.075,0.22074318880028332,0.1765945510402267,0.811279296875,0.188720703125
13,0.1,0.25896323790004905,0.20717059032003926,0.779296875,0.220703125
