,Error probability,Process infidelity,Average gate infidelity,p_success,p_logical_error
0,0.0,0.5353267865683797,0.4282614292547038,0.462646484375,0.537353515625
1,0.0001,0.535407217189333,0.4283257737514664,0.4654541015625,0.5345458984375
2,0.00025,0.535527848039269,0.4284222784314152,0.4599609375,0.5400390625
3,0.0005,0.5357288592385081,0.4285830873908065,0.4620361328125,0.5379638671875
4,0.00075,0.5359298201660945,0.4287438561328756,0.4666748046875,0.5333251953125
5,0.001,0.5361307308220287,0.42890458465762293,0.4659423828125,0.5340576171875
6,0.0025,0.5373351390529526,0.4298681112423621,0.464599609375,0.535400390625
7,0.005,0.5393384643723599,0.43147077149788793,0.4598388671875,0.5401611328125
8,0.0075,0.5413367625265985,0.43306941002127874,0.455078125,0.544921875
9,0.01,0.5433300335156689,0.43466402681253513,0.4559326171875,0.5440673828125
10,0.025,0.5551840889815658,0.44414727118525266,0.459716796875,0.540283203125
11,0.05,0.5745386748779633,0.4596309399023706,0.4365234375,0.5634765625
12,0.075,0.5933905442575693,0.47471243540605546,0.4326171875,0.5673828125
13,0.1,0.6117396971203868,0.4893917576963094,0.426025390625,0.573974609375
